State Code,State Name,District Code,District Name,Number of Blocks,Number of Clusters,Number of Villages,Total Number of Schools,Total Poulation,0-6 Population,Percentage Urban Population,Sexratio,Sex Ratio 0-6,Decadal Growth Rate,Percentage SC Population,Percentage ST Population,Overall Literacy,Female Literacy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Statecd,statename,distcd,distname,blocks,clusters,villages,totschools,totpopulation,p_06_pop,p_urb_pop,sexratio,sexratio_06,growthrate,p_sc_pop,p_st_pop,overall_lit,female_lit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Andhra Pradesh                                    ,2812  ,VIZIANAGARAM                                      ,34,236,1401,3704,2342868,9.86,20.93,1016,955,4.16,10.6,9.6,59.49,50.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Andhra Pradesh                                    ,2809  ,WARANGAL                                          ,51,417,996,5217,3522644,9.21,28.34,994,912,8.52,17,14.1,66.16,56.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,Andhra Pradesh                                    ,2815  ,WEST GODAVARI                                     ,47,317,830,4492,3934782,9.24,20.55,1004,970,3.45,19.2,2.5,74.32,71.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2902  ,BAGALKOT                                          ,6,126,753,2039,1890826,13.95,31.67,984,929,14.46,15.2,4.8,69.39,58.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2921  ,BANGALORE RURAL                                   ,4,88,828,1469,987257,10.33,27.11,945,947,16.02,20.1,3.3,78.29,70.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2928  ,BANGALORE U NORTH                                 ,4,59,333,1953,9588910,10.31,90.94,908,941,46.68,0,0,88.48,84.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2920  ,BANGALORE U SOUTH                                 ,5,93,679,2876,6537124,772540,88.1,908,943,34.8,13,1.3,83,77.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2901  ,BELGAUM                                           ,6,126,751,2197,4778439,12.67,25.34,969,931,13.38,11,5.8,73.94,64.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2930  ,BELGAUM CHIKKODI                                  ,8,161,593,2864,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2912  ,BELLARY                                           ,8,121,538,2309,2532383,13.5,36.3,978,954,24.92,18.5,18,67.85,58.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2905  ,BIDAR                                             ,5,129,683,2356,1700018,12.76,24.9,952,935,13.16,19.9,12.1,71.01,61.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2903  ,BIJAPUR                                           ,7,178,760,2993,2175102,13.95,23.02,954,930,20.38,18.5,1.7,67.2,56.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2927  ,CHAMARAJANAGARA                                   ,5,68,655,1165,1020962,9.29,17.17,989,942,5.75,24.6,11,61.12,54.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2929  ,CHIKKABALLAPURA                                   ,6,121,1223,2142,1254377,9.94,22.26,968,945,9.17,0,0,70.08,61.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2917  ,CHIKKAMANGALORE                                   ,8,124,936,2055,1137753,8.86,21.07,1005,963,-0.28,20.4,3.6,79.24,72.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2913  ,CHITRADURGA                                       ,6,149,1143,2390,1660378,10.71,19.78,969,933,9.39,22.2,17.5,73.82,66.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2924  ,DAKSHINA KANNADA                                  ,7,114,490,1940,2083625,9.73,47.6,1018,946,9.8,6.9,3.3,88.62,84.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2914  ,DAVANAGERE                                        ,7,131,904,2340,1946905,10.63,32.31,967,931,8.71,18.6,11.7,76.3,69.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2909  ,DHARWAD                                           ,7,84,425,1415,1846993,11.38,56.83,967,942,15.13,8.2,4.4,80.3,73.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2908  ,GADAG                                             ,6,84,354,1067,1065235,11.95,35.65,978,944,9.61,14.1,5.6,75.18,65.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2904  ,GULBARGA                                          ,8,169,965,3176,2564892,13.73,32.46,962,935,17.94,22.9,4.9,65.65,55.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2923  ,HASSAN                                            ,8,207,2079,3422,1776221,8.76,21.23,1005,964,3.17,18.1,1.5,75.89,68.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2911  ,HAVERI                                            ,7,108,823,1789,1598506,11.75,22.27,951,945,11.08,12.2,8.8,77.6,70.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2925  ,KODAGU                                            ,3,42,282,679,554762,9.5,14.62,1019,977,1.13,12.3,8.4,82.52,77.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2919  ,KOLAR                                             ,6,145,1454,2460,1540231,10.51,31.38,976,955,11.04,26.5,8.1,74.33,66.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2907  ,KOPPAL                                            ,4,81,674,1475,1391292,13.96,16.79,983,953,16.32,15.5,11.6,67.28,56.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2922  ,MANDYA                                            ,8,146,1315,2519,1808680,8.96,17.08,989,934,2.55,14,1,70.14,62.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2926  ,MYSORE                                            ,9,170,1611,3165,2994744,9.55,41.35,982,956,13.39,17.7,10.3,72.56,66.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2906  ,RAICHUR                                           ,5,125,923,2226,1924773,14.17,25.32,992,949,15.27,19,18.1,60.46,49.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2932  ,RAMANAGARA                                        ,4,105,777,1817,1082739,9.38,24.6,976,960,5.06,0,0,69.2,61.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2915  ,SHIMOGA                                           ,7,168,1467,2725,1755512,10.08,35.5,995,960,6.88,16.4,3.4,80.5,74.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2918  ,TUMKUR                                            ,6,180,1489,2977,2681449,9.41,22.48,979,952,3.74,18.3,7.5,74.32,66.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2931  ,TUMKUR MADHUGIRI                                  ,4,102,820,1688,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2916  ,UDUPI                                             ,5,79,301,1236,1177908,8.54,28.36,1093,955,5.9,6.1,3.7,86.29,81.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2910  ,UTTARA KANNADA                                    ,5,86,440,1245,1436847,10.19,29.14,975,947,6.15,7.5,1.8,84.03,78.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2934  ,UTTARA KANNADA SIRSI                              ,6,96,781,1403,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,Karnataka                                         ,2933  ,YADAGIRI                                          ,3,76,549,1324,1172985,15.83,18.8,984,942,22.67,0,0,52.36,41.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Goa                                               ,3001  ,NORTH GOA                                         ,6,102,348,928,817761,9.19,60.24,959,911,7.8,2.3,0,88.85,83.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Goa                                               ,3002  ,SOUTH GOA                                         ,5,79,275,581,639962,10.06,64.63,980,930,8.63,1.1,0,85.53,79.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,Lakshadweep                                       ,3101  ,LAKSHADWEEP                                       ,3,9,10,46,64429,11,78.02,946,908,6.23,0,94.51,92.28,88.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3211  ,ALAPPUZHA                                         ,11,83,112,994,2121943,8.77,54.06,1100,947,0.61,9.4,0.1,96.26,94.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3208  ,ERNAKULAM                                         ,15,102,188,1297,3279860,8.82,68.07,1028,954,5.6,8.5,0.3,95.68,94.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3209  ,IDUKKI                                            ,8,63,69,724,1107453,9.04,4.7,1006,958,-1.93,14.1,4.5,92.2,89.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3202  ,KANNUR                                            ,15,118,98,1466,2525637,10.5,65.05,1133,962,4.84,4.1,0.8,95.41,93.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3201  ,KASARAGOD                                         ,7,88,41,706,1302600,9.88,38.78,1079,960,8.18,7.5,2.5,89.85,86.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3213  ,KOLLAM                                            ,12,85,77,1101,2629703,9.05,45.11,1113,960,1.72,12.5,0.2,93.77,91.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3210  ,KOTTAYAM                                          ,13,89,121,1103,1979384,8.52,28.58,1040,957,1.32,7.7,0.9,96.4,95.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3204  ,KOZHIKODE                                         ,14,127,83,1415,3089543,10.47,67.15,1097,963,7.31,7,0.2,95.24,93.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3205  ,MALAPPURAM                                        ,15,169,111,1606,4110956,13.45,44.19,1096,960,13.39,7.9,0.3,93.55,91.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3206  ,PALAKKAD                                          ,13,128,95,1145,2810892,10.26,24.09,1067,962,7.39,16.5,1.5,88.49,84.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3212  ,PATHANAMTHITTA                                    ,9,62,168,921,1195537,7.65,11,1129,964,-3.12,13.1,0.5,96.93,96.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3214  ,THIRUVANANTHAPURAM                                ,12,146,120,1437,3307284,8.79,53.8,1088,967,2.25,11.5,0.6,92.66,90.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3207  ,THRISSUR                                          ,18,166,611,1194,3110327,9.3,67.19,1109,948,4.58,11.9,0.2,95.32,93.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,Kerala                                            ,3203  ,WAYANAD                                           ,3,38,26,425,816558,10.99,3.87,1035,960,4.6,4.3,17.4,89.32,85.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Tamil Nadu                                        ,3302  ,CHENNAI                                           ,10,110,189,1557,4681087,8.94,100,986,964,7.77,13.8,0.2,90.33,87.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Tamil Nadu                                        ,3312  ,COIMBATORE                                        ,22,199,566,3004,3472578,8.51,75.83,1001,963,18.46,14.8,0.7,84.31,79.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Tamil Nadu                                        ,3318  ,CUDDALORE                                         ,14,172,826,2064,2600880,10.02,33.94,984,895,13.8,27.8,0.5,79.04,71.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Tamil Nadu                                        ,3305  ,DHARMAPURI                                        ,8,100,1013,1531,1502900,10.79,17.33,946,911,16.04,14.6,2.1,64.71,60.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Tamil Nadu                                        ,3313  ,DINDIGUL                                          ,16,163,394,1855,2161367,9.25,37.36,998,942,12.39,19.6,0.3,76.85,68.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,Tamil Nadu                                        ,3310  ,ERODE                                             ,20,142,629,2331,2259608,8.02,51.22,992,956,12.05,16.4,0.7,72.96,65.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
